sentence,head,tail,head_offset,tail_offset,head_type,tail_type
二叉树遍历的核心特征是按照某种特定顺序访问二叉树中的每个节点且每个节点仅被访问一次，遍历顺序包括前序遍历（根节点、左子树、右,二叉树,访问,21,37,CON,CON
二叉树遍历的核心特征是按照某种特定顺序访问二叉树中的每个节点且每个节点仅被访问一次，遍历顺序包括前序遍历（根节点、左子树、右,二叉树,遍历,21,42,CON,CON
二叉树遍历的核心特征是按照某种特定顺序访问二叉树中的每个节点且每个节点仅被访问一次，遍历顺序包括前序遍历（根节点、左子树、右,二叉树,根节点,21,53,CON,CON
二叉树遍历的核心特征是按照某种特定顺序访问二叉树中的每个节点且每个节点仅被访问一次，遍历顺序包括前序遍历（根节点、左子树、右,遍历,二叉树,50,0,CON,CON
二叉树遍历的核心特征是按照某种特定顺序访问二叉树中的每个节点且每个节点仅被访问一次，遍历顺序包括前序遍历（根节点、左子树、右,遍历,左子树,50,57,CON,CON
二叉树遍历的核心特征是按照某种特定顺序访问二叉树中的每个节点且每个节点仅被访问一次，遍历顺序包括前序遍历（根节点、左子树、右,遍历,访问,50,37,CON,CON
二叉树遍历的核心特征是按照某种特定顺序访问二叉树中的每个节点且每个节点仅被访问一次，遍历顺序包括前序遍历（根节点、左子树、右,遍历,遍历,50,42,CON,CON
二叉树遍历的核心特征是按照某种特定顺序访问二叉树中的每个节点且每个节点仅被访问一次，遍历顺序包括前序遍历（根节点、左子树、右,遍历,根节点,50,53,CON,CON
二叉树遍历的核心特征是按照某种特定顺序访问二叉树中的每个节点且每个节点仅被访问一次，遍历顺序包括前序遍历（根节点、左子树、右,二叉树,左子树,0,57,CON,CON
二叉树遍历的核心特征是按照某种特定顺序访问二叉树中的每个节点且每个节点仅被访问一次，遍历顺序包括前序遍历（根节点、左子树、右,二叉树,访问,0,37,CON,CON
二叉树遍历的核心特征是按照某种特定顺序访问二叉树中的每个节点且每个节点仅被访问一次，遍历顺序包括前序遍历（根节点、左子树、右,二叉树,遍历,0,42,CON,CON
二叉树遍历的核心特征是按照某种特定顺序访问二叉树中的每个节点且每个节点仅被访问一次，遍历顺序包括前序遍历（根节点、左子树、右,二叉树,根节点,0,53,CON,CON
二叉树遍历的核心特征是按照某种特定顺序访问二叉树中的每个节点且每个节点仅被访问一次，遍历顺序包括前序遍历（根节点、左子树、右,左子树,访问,57,37,CON,CON
二叉树遍历的核心特征是按照某种特定顺序访问二叉树中的每个节点且每个节点仅被访问一次，遍历顺序包括前序遍历（根节点、左子树、右,左子树,遍历,57,42,CON,CON
二叉树遍历的核心特征是按照某种特定顺序访问二叉树中的每个节点且每个节点仅被访问一次，遍历顺序包括前序遍历（根节点、左子树、右,左子树,根节点,57,53,CON,CON
二叉树遍历的核心特征是按照某种特定顺序访问二叉树中的每个节点且每个节点仅被访问一次，遍历顺序包括前序遍历（根节点、左子树、右,访问,遍历,37,42,CON,CON
二叉树遍历的核心特征是按照某种特定顺序访问二叉树中的每个节点且每个节点仅被访问一次，遍历顺序包括前序遍历（根节点、左子树、右,访问,根节点,37,53,CON,CON
二叉树遍历的核心特征是按照某种特定顺序访问二叉树中的每个节点且每个节点仅被访问一次，遍历顺序包括前序遍历（根节点、左子树、右,遍历,根节点,42,53,CON,CON
平衡二叉树的核心特征是其每个节点的左右两个子树的高度差的绝对值不超过1，并且左右两个子树都是一棵平衡二叉树,子树,树的高度,42,22,CON,CON
平衡二叉树的核心特征是其每个节点的左右两个子树的高度差的绝对值不超过1，并且左右两个子树都是一棵平衡二叉树,子树,平衡二叉树,42,0,CON,CON
平衡二叉树的核心特征是其每个节点的左右两个子树的高度差的绝对值不超过1，并且左右两个子树都是一棵平衡二叉树,子树,平衡二叉树,42,48,CON,CON
平衡二叉树的核心特征是其每个节点的左右两个子树的高度差的绝对值不超过1，并且左右两个子树都是一棵平衡二叉树,树的高度,平衡二叉树,22,0,CON,CON
平衡二叉树的核心特征是其每个节点的左右两个子树的高度差的绝对值不超过1，并且左右两个子树都是一棵平衡二叉树,树的高度,平衡二叉树,22,48,CON,CON
平衡二叉树的核心特征是其每个节点的左右两个子树的高度差的绝对值不超过1，并且左右两个子树都是一棵平衡二叉树,平衡二叉树,平衡二叉树,0,48,CON,CON
归并排序是将数组分成子数组排序后合并成有序数组的算法,数组,数组,11,6,CON,CON
归并排序是将数组分成子数组排序后合并成有序数组的算法,数组,排序,11,13,CON,CON
归并排序是将数组分成子数组排序后合并成有序数组的算法,数组,数组,11,21,CON,CON
归并排序是将数组分成子数组排序后合并成有序数组的算法,数组,归并排序,11,0,CON,CON
归并排序是将数组分成子数组排序后合并成有序数组的算法,数组,排序,6,13,CON,CON
归并排序是将数组分成子数组排序后合并成有序数组的算法,数组,数组,6,21,CON,CON
归并排序是将数组分成子数组排序后合并成有序数组的算法,数组,归并排序,6,0,CON,CON
归并排序是将数组分成子数组排序后合并成有序数组的算法,排序,数组,13,21,CON,CON
归并排序是将数组分成子数组排序后合并成有序数组的算法,排序,归并排序,13,0,CON,CON
归并排序是将数组分成子数组排序后合并成有序数组的算法,数组,归并排序,21,0,CON,CON
叶子节点是指在树状结构中没有子节点的节点,叶子节点,子节点,0,14,CON,CON
无向图是一种图结构，由顶点集合和边集合组成，其中边是顶点的无序对，顶点之间通过边相连且不区分边的方向,图,集合,6,17,CON,CON
无向图是一种图结构，由顶点集合和边集合组成，其中边是顶点的无序对，顶点之间通过边相连且不区分边的方向,图,无向图,6,0,CON,CON
无向图是一种图结构，由顶点集合和边集合组成，其中边是顶点的无序对，顶点之间通过边相连且不区分边的方向,图,边的方向,6,46,CON,CON
无向图是一种图结构，由顶点集合和边集合组成，其中边是顶点的无序对，顶点之间通过边相连且不区分边的方向,图,集合,6,13,CON,CON
无向图是一种图结构，由顶点集合和边集合组成，其中边是顶点的无序对，顶点之间通过边相连且不区分边的方向,集合,无向图,17,0,CON,CON
无向图是一种图结构，由顶点集合和边集合组成，其中边是顶点的无序对，顶点之间通过边相连且不区分边的方向,集合,边的方向,17,46,CON,CON
无向图是一种图结构，由顶点集合和边集合组成，其中边是顶点的无序对，顶点之间通过边相连且不区分边的方向,集合,集合,17,13,CON,CON
无向图是一种图结构，由顶点集合和边集合组成，其中边是顶点的无序对，顶点之间通过边相连且不区分边的方向,无向图,边的方向,0,46,CON,CON
无向图是一种图结构，由顶点集合和边集合组成，其中边是顶点的无序对，顶点之间通过边相连且不区分边的方向,无向图,集合,0,13,CON,CON
无向图是一种图结构，由顶点集合和边集合组成，其中边是顶点的无序对，顶点之间通过边相连且不区分边的方向,边的方向,集合,46,13,CON,CON
树的深度是从根节点到最远叶子节点的最长路径长度,根节点,树的深度,6,0,CON,CON
树的深度是从根节点到最远叶子节点的最长路径长度,根节点,路径,6,19,CON,CON
树的深度是从根节点到最远叶子节点的最长路径长度,根节点,叶子节点,6,12,CON,CON
树的深度是从根节点到最远叶子节点的最长路径长度,树的深度,路径,0,19,CON,CON
树的深度是从根节点到最远叶子节点的最长路径长度,树的深度,叶子节点,0,12,CON,CON
