sentence,relation,head,tail,head_offset,tail_offset
连通图中任意两点之间都存在路径可相互到达,rely,连通图,路径,0,13
回路是图中从某顶点出发又回到该顶点的路径,belg,回路,路径,0,18
邻接矩阵用二维数组表示图中顶点间邻接关系,rely,邻接矩阵,数组,0,7
线性表是数据元素一对一线性关系的有限序列,belg,线性表,数据元素,0,4
堆排序是利用堆结构进行排序的高效排序算法,rely,堆排序,堆,0,6
在有序数组中通过不断折半比较查找目标元素,rely,数组,查找,3,14
交换排序通过比较与交换元素位置来实现排序,rely,交换排序,排序,0,18
双向链表是节点含前驱和后继指针的链表结构,belg,双向链表,指针,0,13
堆排序是利用堆这种数据结构进行排序的算法,rely,堆排序,堆,0,6
连通图中任意两点之间都存在路径可相互连通,rely,连通图,路径,0,13
双向链表是节点含前驱和后继指针的链表结构,belg,双向链表,指针,0,13
树的节点有一个或多个子节点且有唯一根节点,belg,树的节点,子节点,0,10
图的顶点是图结构中用于表示数据元素的节点,b-belg,图的顶点,数据元素,0,13
连通图中任意两点之间都存在路径可相互到达,rely,连通图,路径,0,13
选择基准值将数组分两部分，递归排序子数组,rely,数组,递归,6,13
叶子节点的核心特征是在树结构中没有子节点,b-attr,叶子节点,子节点,0,17
树是一种非线性数据结构有根节点和子树关系,none,根节点,子树,12,16
满二叉树是每一层节点数都达到最大的二叉树,b-belg,满二叉树,二叉树,0,17
回路是图中从某顶点出发又回到该顶点的路径,b-belg,回路,路径,0,18
双向链表是节点含前驱和后继指针的链表结构,belg,双向链表,指针,0,13
叶子节点是数据结构中没有子节点的末端节点,b-belg,叶子节点,子节点,0,12
图的顶点是图结构中代表数据元素的基本单元,b-belg,图的顶点,数据元素,0,11
堆排序利用堆结构，将数据排序且具有高效性,rely,堆排序,堆,0,5
连通图中任意两点之间都存在路径可相互到达,rely,连通图,路径,0,13
交换排序通过比较与交换元素位置来实现排序,rely,交换排序,排序,0,18
双向链表是节点含前驱和后继指针的链表结构,belg,双向链表,指针,0,13
回路是能沿一定路径回到起点的闭合线路结构,rely,回路,路径,0,7
堆排序是利用堆这种数据结构进行排序的算法,rely,堆排序,堆,0,6
链表是数据元素通过指针连接的线性存储结构,belg,链表,数据元素,0,3
叶子节点的核心特征是在树结构中没有子节点,none,叶子节点,子节点,0,17
线性表数据元素一对一相邻且有先后顺序关系,belg,线性表,数据元素,0,3
满二叉树是每一层节点数都达到最大的二叉树,b-belg,满二叉树,二叉树,0,17
线性表是数据元素一对一排列且有顺序的结构,belg,线性表,数据元素,0,4
邻接表通过链表存储图中顶点及邻接顶点信息,rely,邻接表,链表,0,5
双向链表是节点含前驱和后继指针的链表结构,belg,双向链表,指针,0,13
父节点是在树形结构中位于子节点之上的节点,belg,父节点,子节点,0,12
回路是图中从某顶点出发又回到该顶点的路径,b-belg,回路,路径,0,18
满二叉树是每一层节点数都达到最大的二叉树,b-belg,满二叉树,二叉树,0,17
双向链表是节点含前驱和后继指针的链表结构,belg,双向链表,指针,0,13
连通图中任意两点之间都存在路径可相互连通,rely,连通图,路径,0,13
邻接矩阵用二维数组表示图中顶点间邻接关系,rely,邻接矩阵,数组,0,7
循环链表是尾节点指针指向头节点的链表结构,rely,循环链表,尾节点,0,5
非线性结构中数据元素间关系不满足线性关系,belg,非线性结构,数据元素,0,6
双向链表是节点有前驱和后继指针的链表结构,belg,双向链表,指针,0,13
根节点是树结构中位于顶端没有父节点的节点,none,根节点,父节点,0,14
满二叉树是每一层节点数都达到最大的二叉树,b-belg,满二叉树,二叉树,0,17
交换排序通过比较与交换元素位置来完成排序,rely,交换排序,排序,0,18
连通图中任意两点之间都存在路径可相互连通,rely,连通图,路径,0,13
回路是在电路中电流能够循环流动的闭合路径,belg,回路,路径,0,18
链表是通过节点指针依次连接而成的数据结构,rely,链表,指针,0,7
叶子节点是指在树状结构中没有子节点的节点,b-belg,叶子节点,子节点,0,14
选择基准值将数组分两部分，递归排序各部分,rely,数组,递归,6,13
叶子节点的核心特征是在树结构中没有子节点,b-attr,叶子节点,子节点,0,17
堆排序利用堆结构特性高效地对数据进行排序,rely,堆排序,堆,0,5
通过选择基准元素将数组分两部分并递归排序,rely,数组,递归,9,16
邻接表以链表形式存储图中顶点及相关边信息,belg,邻接表,链表,0,4
连通图是任意两点之间都存在路径可相连的图,rely,连通图,路径,0,13
树是一种分层数据结构且有根节点及子树关系,none,根节点,子树,12,16
循环链表是首尾相连的链表，无明显头尾节点,b-belg,循环链表,链表,0,10
连通图中任意两点之间都存在路径可相互连通,rely,连通图,路径,0,13
邻接表通过链表存储图中顶点及邻接顶点信息,rely,邻接表,链表,0,5
单链表通过节点指针依次相连，数据存储离散,rely,单链表,指针,0,7
图的顶点是图结构中用于表示数据元素的节点,b-belg,图的顶点,数据元素,0,13
线性结构数据元素之间存在一对一的线性关系,belg,线性结构,数据元素,0,4
循环链表是尾节点指针指向头节点的链表结构,rely,循环链表,尾节点,0,5
连通图中任意两点之间都存在路径可相互到达,rely,连通图,路径,0,13
在有序数组中通过不断二分区间查找目标元素,rely,数组,查找,3,14
交换排序通过比较与交换元素位置来实现排序,rely,交换排序,排序,0,18
子节点是树结构中直接连接在父节点之下的节点,belg,子节点,父节点,0,13
连通图是图中任意两个顶点之间都存在路径的图,rely,连通图,路径,0,17
数组是存储相同类型数据的有序集合且内存连续,b-belg,数组,集合,0,14
单链表是节点通过指针依次连接形成的线性结构,rely,单链表,指针,0,8
二叉树遍历按特定顺序访问节点以全面了解结构,rely,二叉树,遍历,0,3
连通图是图中任意两个顶点之间都存在路径的图,rely,连通图,路径,0,17
子节点是树结构中直接连接在父节点之下的节点,belg,子节点,父节点,0,13
双向链表每个节点有前驱和后继指针可双向遍历,belg,双向链表,指针,0,14
回路是在图中从某顶点出发又回到该顶点的路径,belg,回路,路径,0,19
二叉树遍历是按特定顺序访问其所有节点的操作,rely,二叉树,遍历,0,3
非线性结构中数据元素之间存在非一对一的关系,belg,非线性结构,数据元素,0,6
非线性结构中数据元素之间的关系不呈线性关系,belg,非线性结构,数据元素,0,6
图是由顶点集合及顶点间边集合构成的数据结构,none,集合,集合,5,12
链表是由节点组成通过指针相连的线性数据结构,rely,链表,指针,0,10
根节点是树结构中处于顶端无父节点的起始节点,none,根节点,父节点,0,13
双向链表是节点包含前驱和后继指针的链表结构,belg,双向链表,指针,0,14
链表是通过指针将节点连接起来的线性数据结构,rely,链表,指针,0,5
子节点是树结构中直接连接在父节点之下的节点,belg,子节点,父节点,0,13
回溯法按选优条件深度优先搜索并适时回溯找解,rely,回溯法,深度优先搜索,0,8
比较排序通过元素间比较确定其相对顺序来排序,rely,比较排序,排序,0,19
非线性结构中数据元素之间存在非一对一的关系,belg,非线性结构,数据元素,0,6
子节点是树结构中直接连接在父节点之下的节点,belg,子节点,父节点,0,13
递归基础是递归函数中终止递归调用的初始条件,rely,递归基础,递归,0,12
二叉树是一种每个节点最多有两个子树的树结构,belg,二叉树,子树,0,15
回路是在图中从一顶点出发又回到该顶点的路径,belg,回路,路径,0,19
递归基础是递归函数中无需递归调用的最简情况,belg,递归基础,递归,0,12
广度优先搜索按层次依次扩展节点以遍历图或树,rely,广度优先搜索,遍历,0,16
回路是在图中从某顶点出发又回到该顶点的路径,belg,回路,路径,0,19
单链表是一种每个节点只含一个指针域的线性表,attr,单链表,指针,0,14
双向链表是节点包含前驱和后继指针的链表结构,belg,双向链表,指针,0,14
连通图是图中任意两个顶点之间都存在路径的图,rely,连通图,路径,0,17
二叉树遍历是按特定顺序访问二叉树中所有节点,rely,二叉树,遍历,0,3
二叉树遍历是按特定顺序访问其所有节点的操作,rely,二叉树,遍历,0,3
数据逻辑结构特点是数据元素间抽象关系的体现,none,逻辑结构,数据元素,2,9
根节点是树结构中处于顶层无父节点的起始节点,none,根节点,父节点,0,13
根节点是树结构中处于顶层无父节点的起始节点,none,根节点,父节点,0,13
线性结构中数据元素之间存在一对一的线性关系,belg,线性结构,数据元素,0,5
按顺序依次查找数据序列中目标元素的查找方法,syno,查找,查找,5,17
快速排序以基准值分区，递归分治实现高效排序,rely,快速排序,递归,0,11
二叉树遍历按特定顺序访问节点以全面了解结构,rely,二叉树,遍历,0,3
连通图是任意两点间都存在路径可相互到达的图,rely,连通图,路径,0,12
交换排序是通过元素交换位置来实现排序的方法,rely,交换排序,排序,0,16
根节点是树结构中位于顶端无父节点的起始节点,none,根节点,父节点,0,13
双向链表是节点包含前驱和后继指针的链表结构,belg,双向链表,指针,0,14
广度优先搜索按层次依次扩展节点以遍历图或树,rely,广度优先搜索,遍历,0,16
归并排序是将数组分治后合并有序子数组来排序,rely,归并排序,数组,0,6
二叉树遍历按特定顺序访问节点以全面了解结构,rely,二叉树,遍历,0,3
双向链表是节点包含前驱和后继指针的链表结构,belg,双向链表,指针,0,14
数组是相同类型数据的有序集合且内存连续存储,b-belg,数组,集合,0,12
